2397	5534	12
2362	2852	12
2367	9573	8
12587	5525	3
3213	7659	12
2152	2348	12
10763	6488	15
12602	10377	8
6584	10959	12
4081	1047	8
7601	14615	12
8127	6412	12
11426	5210	8
6489	12628	12
12813	2990	12
3300	4076	12
5411	3345	12
7314	7228	12
9959	735	1
8717	208	8
2625	6870	12
14077	11195	18
4269	2946	12
8714	10124	12
6634	11826	8
11393	14598	12
7106	7594	12
7634	752	12
12878	13950	8
536	9029	12
4195	881	12
9618	14123	12
11784	12952	8
14191	9229	12
6754	6288	12
3253	12910	12
10750	9743	8
14008	11628	12
13270	5017	12
9133	3290	12
5631	6726	12
12502	9633	12
711	13191	12
12415	4530	12
8782	10489	12
371	8862	8
6427	13158	12
1944	6579	12
10647	5749	3
4223	8744	12
9621	6091	3
6847	9100	12
4443	12426	3
3938	10814	12
1192	5897	12
4411	10620	8
461	14201	12
1806	1403	12
6139	2413	3
8368	7939	3
4753	2248	12
4411	10377	8
14220	10933	12
12415	4988	8
11046	8910	12
377	11826	8
12378	6128	12
10300	13980	12
10579	5085	12
437	10470	12
4299	10835	3
11313	10124	12
5166	7914	8
4902	216	12
1560	7773	12
11361	13669	8
4414	3456	3
13328	1047	8
13785	9395	12
13415	5442	12
4006	2649	8
10701	8128	3
512	13336	12
4595	3264	12
5301	12755	3
4017	1677	12
3956	8714	12
4274	9907	12
4223	7839	12
14395	14151	12
2007	6791	12
11803	12786	12
5554	7888	3
5888	7424	12
12689	146	12
4599	3337	8
14467	6340	12
3500	14275	12
492	12218	12
8841	4066	3
2199	2048	12
6071	11434	18
5955	2663	12
9903	9573	8
2225	161	8
5849	13195	8
4336	13935	8
12660	9268	12
2228	10006	12
10866	13989	12
3199	2358	12
8070	8919	12
40	4271	10
11712	6105	12
4753	10618	12
14606	13954	12
1726	5521	8
14264	6196	8
11133	1543	12
7016	7594	12
9178	8396	12
6514	7662	8
6549	652	3
4397	14360	12
9902	7107	12
954	2298	10
1627	4939	8
4679	6831	12
4768	13669	8
2693	12953	8
14318	6606	12
3732	1317	1
10769	5974	12
4237	1658	12
3434	11738	12
4937	5880	2
3603	10448	8
11888	7301	12
10207	5975	10
3994	6726	12
6828	2968	12
3265	9183	8
7839	9376	12
9173	7397	3
6349	12414	2
6981	1363	12
6688	2088	12
8939	8028	12
9137	9724	10
14147	8686	12
10326	2761	12
7726	10728	12
9134	8651	12
2915	8253	3
1339	12426	12
9034	2657	12
931	4731	12
8383	12344	12
218	7498	8
7586	7893	12
12208	13935	8
10236	3642	12
3121	2649	8
4539	2018	12
239	1679	12
599	2348	12
5664	4225	12
5379	9272	12
550	6796	3
5437	2162	12
6255	3053	12
6847	12549	12
4948	10080	12
318	5080	3
2053	13092	12
14025	10003	12
1918	10260	12
8256	162	12
7042	269	12
3921	10163	12
4620	7413	12
5307	11520	12
11281	4426	13
4941	11597	12
2491	1467	8
5569	2641	10
8715	10528	12
13549	2625	12
12215	7419	12
12491	3873	12
14332	10260	12
3551	727	12
318	4731	3
134	13145	3
14157	6933	1
14378	6288	12
2140	11643	12
7984	13740	12
7491	7943	8
10861	4998	12
8232	7914	8
2731	14058	3
7041	3669	12
11337	8048	12
608	2361	12
13124	4171	12
4530	161	8
1948	7939	3
11600	2389	12
7240	10483	10
5014	858	12
873	8221	8
13259	10631	12
4495	4075	12
6362	6212	12
4996	9573	8
12880	1695	8
13993	7066	12
2594	702	12
12645	1863	12
5411	274	12
11069	12426	12
7876	4939	8
8048	2630	8
5348	7987	12
9907	2912	3
7402	2213	12
7896	6886	12
9340	11093	12
14674	13761	12
4350	4899	12
5185	2685	12
1546	12952	8
9368	12755	3
12878	6705	12
2693	13669	8
9975	9574	12
374	7217	12
11238	7914	8
7227	5972	12
210	7943	8
2554	5220	12
12557	12545	12
12648	6413	18
7241	8558	12
13582	7191	10
13196	1954	3
900	4943	12
1092	3555	12
8534	1192	12
8619	4883	12
4388	13635	12
1551	6678	12
11430	1047	8
2275	12755	12
13482	13718	12
11966	1954	12
2773	8751	12
585	13904	10
200	12148	12
5587	6705	12
8047	5205	12
1155	3491	12
1401	11934	12
4869	10442	8
3256	13624	12
13528	10932	12
479	3166	12
7408	8783	12
14148	12208	12
10326	8786	0
13147	13216	12
7371	3337	8
6971	11000	12
4533	6886	12
1791	7380	12
8289	9914	3
6774	2805	8
9977	4426	13
9128	1445	12
9999	1175	12
6865	11801	12
4388	7427	8
9107	6440	12
14595	3826	12
7961	4921	12
6223	5229	12
5647	4493	12
4719	4351	12
12489	5480	12
1631	8595	8
12023	7741	12
728	12305	12
4481	2553	10
9000	8090	12
6400	12894	8
9925	3030	12
10097	146	12
7306	10457	12
4882	7943	8
912	7195	12
4061	161	8
4382	4093	12
2762	8171	8
3417	9371	18
6605	1021	12
822	11313	12
12260	12994	8
2373	9939	12
13995	8221	8
5445	1458	12
6203	7506	12
2446	1936	12
11793	5409	3
9671	2264	12
4296	13765	12
14054	10835	12
10859	11825	12
1893	6071	12
7313	10400	3
8178	1047	8
269	5816	12
5798	12095	12
3441	887	8
5065	161	8
14315	1788	12
12041	8938	12
4899	2116	12
12827	2434	3
10246	8856	12
3158	5210	8
11149	945	8
7535	2024	12
6505	12339	12
3061	8416	12
13977	1047	8
3312	3521	3
7761	4546	12
954	12934	2
291	2787	12
5497	13745	12
4286	5536	8
3869	401	12
14371	14127	12
6818	2787	12
6833	208	8
8011	11135	8
5647	9171	12
2087	3421	14
5592	6178	12
5414	7914	8
9262	11526	12
9718	5301	12
7374	12755	3
4934	2216	12
355	9907	12
2998	2990	12
5065	12852	12
10089	2236	12
9360	6705	3
9073	7224	18
1971	14684	12
1549	8260	12
4996	7637	12
5958	6705	12
12985	13935	8
8897	6454	12
14148	1056	12
7572	1871	12
8047	1543	12
11452	9001	8
4359	273	2
4068	12344	12
2968	2805	8
1882	6982	12
2633	8897	12
6860	12180	12
9861	8080	12
10876	866	12
11292	12344	12
9495	13785	12
12260	9649	12
13184	10092	12
449	6691	3
8188	9220	3
358	12755	3
1813	13935	8
10178	3337	8
10003	467	3
3080	3391	12
11879	3517	10
12425	5461	12
8776	1101	12
7410	1317	1
11801	1097	8
9422	12952	8
14395	2630	8
2491	2892	12
14228	2621	12
1281	12548	12
8383	14099	12
3500	3058	12
4940	13548	12
11546	8569	12
10935	4136	12
4793	9220	12
12339	10281	12
9486	11526	12
6014	2600	12
4526	11163	12
8277	13944	10
13113	5210	8
5664	8751	12
11433	1500	12
14676	9573	8
14630	6716	12
8705	3473	12
11772	4818	12
8047	8790	12
6757	897	12
4717	416	8
6255	958	3
6330	5933	12
1605	10015	12
3482	161	8
6281	8526	12
3821	208	8
5498	2630	8
6367	2649	8
4437	6196	8
7217	14441	12
11132	7737	14
5162	9093	12
10777	14649	12
92	4545	12
14467	4568	12
9687	8547	12
1826	945	8
8695	5523	12
8439	13935	8
6341	686	12
2618	246	15
210	10265	12
8775	13886	3
10849	8552	12
3994	8336	12
9903	9667	12
1621	172	12
13575	4235	3
14069	6787	12
1795	5284	3
5447	10560	12
13397	12602	12
14605	1447	12
6107	2104	12
10524	5210	8
9598	764	12
5414	5210	8
10992	7989	12
13960	6096	12
7376	4946	12
13287	10551	12
13056	3850	8
13047	8357	12
5985	1219	3
12434	5462	12
10236	1768	16
5815	4814	10
6326	1120	12
11526	12755	3
9395	10079	12
11258	11165	12
6886	2453	12
13018	3514	12
967	8547	12
5479	2917	12
13707	13669	8
13099	10238	12
10928	161	8
8318	5210	8
3253	8171	8
2178	387	12
6594	9524	10
14531	8864	12
8424	8659	12
2172	1631	12
10080	9573	8
10861	880	12
14010	13978	8
11157	9781	12
10868	13715	12
658	13948	10
3121	13935	8
933	4129	12
3080	2245	12
10438	12952	8
8939	1378	3
10763	11968	12
11939	10195	12
6807	8892	12
5201	11793	12
4883	208	8
4028	13556	8
9920	6351	12
3815	2649	8
14450	13586	12
11366	9667	12
3848	12986	12
13751	12376	10
11675	2531	8
10909	13639	8
2325	9122	12
4556	5210	8
5298	13190	12
11430	12952	8
12965	9671	12
8078	13220	12
9852	1814	1
8215	6691	12
1663	10503	12
13946	11517	12
10444	5364	17
8790	7914	8
9076	5229	12
10089	1577	12
119	1695	8
615	13295	12
11054	11243	12
9134	3201	3
2471	7013	12
7147	12322	12
6584	12755	12
5212	10448	8
2508	13629	12
14267	7752	12
8060	13935	8
9264	9925	12
4888	7914	8
4822	10393	12
4450	8838	12
14358	8133	8
6637	14286	12
13098	3987	12
571	3922	12
4404	13767	3
12217	12310	12
1648	13572	12
12547	6824	12
12409	9532	12
9860	5327	2
7078	13394	8
12463	211	12
10992	2163	12
242	8286	12
8148	13132	12
9768	2519	12
10501	8221	8
4927	12952	8
12921	4939	8
11923	6358	12
9701	14636	12
11891	6932	3
2104	4950	12
4998	13669	8
2380	1331	8
550	9016	3
9671	13383	12
7065	4426	13
7233	13584	12
10383	8148	12
5094	3181	8
4770	11690	12
772	9384	12
10102	11793	12
5694	10453	12
4310	3173	8
10615	4189	12
6261	4401	12
3122	208	8
10627	9278	12
10178	13238	3
9192	8171	8
13785	5865	3
5492	208	8
13462	2805	8
642	6705	12
5808	945	8
9449	2157	12
14117	13041	12
6377	7869	8
12322	11928	18
4524	208	8
8759	3921	12
1686	11526	12
13249	7653	12
2691	9573	8
7040	3541	12
5963	14393	12
2313	7529	12
2173	2451	12
13331	3097	12
13910	1695	8
3674	9792	12
14367	8221	8
13534	8375	3
3896	212	12
13836	12253	8
10437	9220	12
3781	1354	3
14315	13954	3
1803	8887	12
880	161	8
8726	7427	8
12728	9220	12
8511	1609	10
14405	1097	8
2589	5815	12
10699	14614	8
12874	3337	8
4011	8751	12
505	1695	8
2446	10733	12
5145	5426	12
4777	5560	12
5477	7588	12
13293	11127	12
6273	13460	12
7064	2649	8
4860	11975	12
13274	14435	12
12868	11102	12
7767	13328	12
5813	6559	12
13883	373	12
7376	1317	12
11510	539	1
5597	2057	12
4761	4728	12
1228	6270	12
171	4998	12
6311	11238	12
11772	9671	12
2863	7284	12
2311	5210	8
13546	8221	8
5235	4724	12
8011	2399	12
1678	5705	10
2524	5300	12
11096	14120	12
12965	945	8
3390	3010	12
7864	1255	10
5192	4436	12
13891	329	12
7242	94	12
2004	1993	12
6271	5828	8
10203	10486	12
2594	8872	10
3945	5285	12
7283	8221	8
14240	7476	10
12059	2805	8
8869	1192	12
5454	5143	12
11439	4939	8
3390	9369	12
8821	13669	8
13450	4768	12
10437	8922	12
8046	11313	12
1604	197	12
14448	11681	12
5074	13136	12
11843	1695	8
10568	7289	3
284	945	8
4176	13792	8
4450	3357	12
11871	6691	3
1227	2524	12
566	11440	14
7041	6046	12
7922	4873	12
7041	8910	12
11366	1860	12
8236	652	3
11309	7943	8
6434	14502	12
12547	7068	12
8385	2998	12
3492	9694	0
14144	1056	12
4876	8231	12
7184	14077	12
7887	8592	12
3021	10305	12
14264	7457	0
8236	11333	12
4882	4939	8
430	4189	12
1634	7492	12
3144	11324	18
1141	4684	12
4486	3368	12
8080	6772	12
12470	9573	8
3256	1874	8
6069	12592	16
2792	4043	12
13099	10738	12
3687	2649	8
5379	12218	12
4263	1445	12
3046	110	12
356	5602	16
9768	1379	12
505	3337	8
13330	12755	12
7160	14395	12
10520	6705	3
10319	4939	8
9739	11117	12
8248	1246	12
869	14148	12
6099	2454	10
1114	910	12
13265	12755	3
14092	1047	8
9530	4612	12
4031	2885	3
5421	12622	3
4437	1161	8
13890	1097	8
246	3417	12
1898	11313	12
10680	6705	12
5301	5567	3
1121	2668	8
10011	801	12
11814	12755	12
14422	6319	12
6900	8221	8
11069	945	8
13685	2046	12
4787	2630	8
2683	4861	12
10357	8651	12
9021	900	12
4735	4426	13
3253	12755	12
2535	5210	8
4154	9573	8
7630	9704	12
4273	1611	12
12059	9573	8
14405	14140	12
147	7969	12
11546	8864	3
7828	13662	12
14228	9573	8
11325	8751	12
6706	11419	16
6306	6499	15
862	10261	12
12764	4718	12
5674	5599	16
5675	13079	12
2058	10421	12
8037	6509	3
11756	9780	12
12979	8670	12
11226	5809	8
8289	2630	8
9107	10194	12
4061	215	12
12137	7315	12
13071	6903	12
5148	1097	8
7155	1695	8
12911	13935	8
3912	6613	12
6362	7947	8
5913	8304	10
4423	7943	8
11509	1357	12
6931	7614	12
1439	12091	10
2730	13678	12
3501	13860	12
12021	2630	8
14476	6026	3
13120	12969	12
9680	6140	12
7717	2645	12
13095	12332	12
8384	2649	8
13822	8221	8
12402	10004	12
759	13935	8
2348	8751	12
8304	8474	12
6982	6418	12
9495	11448	12
10589	12101	12
2517	8335	3
4998	1454	10
1478	1695	8
8381	14275	12
8638	8345	10
13921	12718	12
10002	9190	12
12148	1504	12
11904	8194	12
3738	4791	12
965	4988	8
9291	13176	3
12643	8103	12
8178	350	12
7761	14333	12
1332	110	3
6451	9667	12
11955	5213	12
12044	3841	10
6794	4689	18
7145	5281	12
9136	14410	12
5563	9672	12
8348	12325	12
7761	1699	12
251	4179	12
13969	13462	12
13270	13883	12
2181	4939	8
11754	12641	8
6428	161	8
14545	430	12
10417	165	12
8890	5210	8
1634	5704	12
9659	931	12
11618	8260	12
7404	1695	8
2809	11894	12
6799	13062	12
3838	6643	12
2775	9304	12
179	12533	12
9222	8703	10
2099	13624	12
7192	4462	12
2225	7695	12
13485	12298	12
12415	8260	12
2181	8143	3
2620	9819	12
3424	13765	12
8150	5682	12
1656	10880	3
7601	8373	18
13836	1097	8
13401	12952	8
8474	4988	8
377	13556	8
9482	7443	12
6637	8260	12
1734	6056	12
1915	11080	12
4073	4988	8
13295	6024	12
10097	257	12
8098	7782	12
302	13918	12
449	1255	12
8580	4426	13
14620	14166	12
2066	11505	12
5996	9681	15
2961	13190	12
6563	4873	12
37	900	12
8026	7943	8
7854	2645	12
9672	1695	8
13422	13200	12
7041	13703	12
7193	5375	12
5695	566	12
5603	4939	8
2170	14566	12
3822	2057	12
13422	5727	12
8232	887	8
4993	35	12
12125	4939	8
437	945	8
6226	8128	3
4401	812	12
5445	13669	8
6514	7860	12
13575	14364	2
263	11889	12
1478	3337	8
3634	11885	1
13436	7666	12
11923	2667	12
9582	13669	8
7839	13934	12
2448	7051	12
3464	6579	12
2452	1047	8
11412	963	12
10092	10559	12
9053	2879	3
12645	10709	3
12037	1207	3
13588	5377	12
2666	735	1
12814	5210	8
4777	392	12
7129	7790	12
5117	5657	12
13876	12893	12
13267	1750	12
4179	6593	12
8289	148	8
6329	9942	12
3766	2649	8
12672	8524	12
13128	11770	3
3485	1307	12
3356	9540	3
9922	539	12
13570	2630	8
5910	10295	12
1757	3103	12
10146	3538	12
8439	9297	8
12571	1772	12
3687	13669	8
7447	7816	12
787	1088	12
40	11038	8
12434	14055	12
12068	13701	12
5980	5770	12
10086	10591	12
204	7838	3
8211	12935	12
1582	486	8
10768	1633	12
10360	13331	12
10195	13365	12
1312	5300	12
8514	9573	8
900	2162	12
492	7914	8
9671	13669	8
7625	2835	12
3080	12182	12
9481	4902	12
14601	7943	8
492	3314	12
407	2327	12
4699	5142	12
9498	13578	12
6877	6705	3
8918	11237	12
9125	11487	12
12256	13531	10
5825	14278	12
3205	2663	12
10527	4445	18
14636	8669	12
559	4328	12
7761	4570	12
10086	9828	12
10437	12447	12
3109	13535	12
5995	887	8
6632	7013	12
5972	13978	8
13093	4426	13
2060	4073	12
207	7914	8
5297	13190	12
3892	12260	12
3148	13890	12
677	5217	12
1041	10724	12
8024	3337	8
12085	9882	12
7948	6168	12
12586	8742	12
9819	13724	12
1155	1446	12
11978	13860	12
2337	6370	12
3938	14595	12
2968	430	12
2373	9356	12
8944	13263	12
2435	5013	3
8664	13861	8
9482	14138	8
12325	2623	12
769	1695	8
5144	13669	8
8440	13033	12
8047	4486	12
4121	5073	1
12868	6417	12
11147	14331	12
12587	2478	12
404	13563	12
7282	10246	12
11842	7755	10
1549	1047	8
11871	4988	8
6296	119	12
12516	2745	12
7725	4385	12
4899	1047	8
4793	1991	12
11735	8171	8
1556	845	12
8651	13718	12
11044	9304	12
5201	10560	12
14338	14204	12
12331	10437	12
5838	5999	12
7118	13012	10
10819	4002	12
10469	4182	8
9495	12819	12
6836	745	12
772	5210	8
10080	1863	10
8676	8232	12
4828	10470	12
7249	9043	12
3500	6065	12
6779	5668	12
12896	2666	12
12061	5210	8
14305	8383	12
1976	10437	12
12344	8654	3
11281	1695	8
2153	2990	12
13898	4683	12
2328	6128	12
14120	9693	12
12111	7416	8
11258	12681	12
2943	11438	12
10742	14544	12
5999	7943	8
6821	1445	12
4184	12799	12
10563	270	1
13505	14374	12
157	4189	12
4215	7313	12
3159	719	12
6335	10501	12
7254	2433	12
7976	6388	12
5644	1863	12
2814	5230	12
13512	6288	12
6683	13530	12
5664	3201	12
3311	13529	8
14639	7843	12
11119	9573	8
5212	4819	12
11044	1455	12
14077	1317	1
5751	2440	8
14217	12952	8
1976	10514	12
2242	8816	12
12288	10559	12
7177	1317	1
2058	7268	12
11042	9744	12
14279	7118	12
7195	10124	12
7290	531	12
4447	3441	12
6923	10262	12
7195	14055	12
3761	4144	12
5674	14350	12
12322	9573	8
3602	5362	12
7681	7943	8
12675	3802	12
13297	10243	3
8245	5505	10
11772	2968	12
8368	3337	8
4702	4118	8
598	4426	13
6147	7535	12
8922	10700	12
10336	10429	12
3382	12845	12
14422	6188	12
7856	14120	12
11397	8244	3
3248	10551	12
2822	7943	8
7139	13841	12
11810	392	12
11211	56	8
11533	13669	8
509	11897	12
246	3962	12
8369	8996	2
9421	2649	8
13919	4532	13
10614	9115	3
8538	1296	3
13481	2078	12
918	13639	8
10774	6306	12
2405	4557	12
9326	14598	12
3096	12202	12
4404	6504	14
4876	12069	16
12654	9482	12
12148	13195	8
13403	11452	12
11433	14538	12
12121	3337	8
7118	12581	12
3046	13669	8
2184	9035	12
3898	9268	12
6543	5768	12
4599	2152	12
1157	1915	12
5916	1470	12
7761	7816	12
3344	8752	12
13580	481	3
1767	9946	18
14581	7145	12
8497	11426	12
7887	7475	3
14562	13394	8
6396	4449	12
3742	13765	12
5119	13130	3
12036	8162	3
5260	10377	8
7586	10326	12
12770	8482	3
9861	12770	12
2944	12377	12
765	12536	3
8098	10377	8
4925	12641	8
6767	12409	12
5657	2259	12
3723	5401	12
2610	1279	12
4828	13935	8
4856	4300	12
1194	10448	8
11871	8991	12
2337	11214	12
2210	4933	10
11272	2264	12
2099	6890	8
7853	10675	12
3226	5357	12
11975	8620	3
11514	3337	8
14597	4791	12
202	4835	12
2938	13710	12
14358	9573	8
3258	12311	12
6191	6038	10
3405	4508	12
10433	7097	12
3180	5229	12
12939	5524	0
6915	3293	3
10876	8751	12
133	2788	12
11735	7914	8
1757	4731	3
10097	10030	12
11965	539	1
2500	6991	12
1634	9035	1
2384	12813	12
435	13158	3
7284	1695	8
11744	6196	8
8336	5567	3
6236	9630	12
7066	6705	12
11397	7943	8
5677	7876	12
7407	5608	12
3695	6706	12
12435	1900	12
7982	4521	12
152	2340	10
5726	5093	12
3485	8048	12
2926	12095	12
2948	10528	12
3100	13938	12
16	1047	8
5597	10583	12
5564	3543	12
6177	13386	12
1908	8468	12
3364	12815	12
10484	12148	12
3962	813	12
4297	7338	12
10184	7256	3
5928	5532	12
106	1047	8
13263	4823	16
9204	8397	12
12000	6807	12
2907	6453	12
7391	11147	12
5485	10835	12
2087	4395	12
4783	6289	1
6056	13281	12
12854	13200	12
1667	13826	12
8111	3097	12
11067	12985	12
9017	9584	12
7525	5421	12
5539	6705	12
10293	11941	12
14281	9868	3
837	12080	12
8769	8248	12
1445	7879	12
1948	2805	8
5278	1648	12
9499	4649	12
4031	9828	12
432	5959	12
9173	6705	3
5334	2805	8
1895	8482	12
9991	3311	12
1908	3087	8
3501	5535	12
8944	11397	12
13602	6705	12
9085	208	8
5738	4939	8
14201	8510	13
11842	4415	12
9790	2077	12
748	4789	12
8185	12426	12
1379	10296	3
2599	9524	12
11672	1591	12
10065	5210	8
10358	8244	3
13153	5529	12
4254	6705	3
4369	10194	12
13876	1179	12
3485	3297	12
7786	5978	12
9156	637	12
12102	8566	10
11044	7155	12
8733	13582	12
10571	4893	3
13254	8055	12
14530	1363	12
9206	10457	12
11707	13097	12
1010	3224	12
4843	1189	12
12169	4136	12
12935	13792	8
4595	6440	12
11871	3493	12
919	110	3
6634	963	12
10738	2523	3
3635	7307	12
2781	13821	12
6167	3021	12
8700	6705	12
2255	7034	10
14637	6705	12
6644	3133	1
5007	8035	3
11728	11313	12
6337	511	12
7241	7922	12
14022	1170	8
6037	9066	12
11373	9054	12
5150	13064	12
5930	4426	13
11772	5145	12
2876	5073	1
187	13772	12
713	6212	3
435	4939	8
7594	4144	12
3500	4170	12
11551	7773	12
6668	10295	12
13429	7865	3
3797	9300	12
14056	12350	12
10073	4701	3
10305	7139	12
7242	2030	12
11836	10377	8
10437	5353	3
13671	5641	3
5602	356	12
7372	5263	16
11945	1522	12
1767	5840	12
14157	12953	8
7291	7305	12
14649	8242	12
5269	161	8
3051	8751	12
3363	13190	12
12036	567	10
9995	11343	12
6346	11313	12
1118	5641	12
2044	119	12
8217	2907	12
242	3633	12
10084	11836	12
2079	2601	12
7790	2862	12
9568	12428	12
8047	705	12
12367	6902	3
374	161	8
11091	2630	8
11019	1097	8
2569	11115	12
11439	10722	3
5271	3337	8
4610	13332	12
4595	3937	3
1493	12939	12
9873	11901	12
13472	10325	10
4184	8353	15
5017	11038	8
7666	10081	12
13501	3337	8
11869	9534	12
3568	11751	12
9097	11076	12
3566	13836	12
13738	6358	12
10742	8232	12
7613	13697	12
8270	11993	12
2519	5436	12
2217	12649	12
8662	10835	3
10305	12204	12
12808	5096	12
583	13568	12
14112	5445	12
253	10194	3
7635	1047	8
7185	4440	14
3129	1695	8
6768	14410	12
3160	11823	12
14110	10704	12
3391	2212	12
849	13695	12
7744	11679	12
6847	3351	12
11923	4459	12
7844	11272	12
2607	3817	12
8410	11889	12
4024	5210	8
7960	1289	3
9421	9667	12
1102	8232	12
4753	2805	8
13989	9486	12
9762	2202	12
9230	410	12
14086	11433	12
5726	8474	12
13063	1097	8
5512	12406	12
7412	4791	12
12301	10421	12
12645	14272	18
6650	14295	12
11871	208	8
13336	3469	12
2995	5644	12
14645	8731	12
11916	2836	12
7786	8751	12
2053	6477	12
10117	9573	8
10820	7681	12
6683	6870	12
3390	14192	12
8247	5853	18
4502	3135	16
13416	10617	12
6584	6608	12
9706	7343	12
1568	7853	12
11908	167	8
440	7019	12
8992	3528	12
3990	8970	12
6271	3757	12
8679	9259	3
8428	13865	15
13330	7939	3
12810	1047	8
6653	2649	8
6675	7037	12
14395	11396	12
13586	9021	12
4387	13669	8
12387	858	12
4244	161	8
4535	14464	3
6143	6705	3
7041	10424	3
5280	4426	13
11392	4436	12
1777	5037	0
4107	11086	12
8047	379	12
2001	6194	8
8820	8166	16
1379	2649	8
458	13607	3
3487	1770	1
11221	8771	3
11831	87	12
10750	758	3
4530	14553	12
12615	7581	12
11362	5690	12
6319	9561	12
7281	3122	12
2574	4085	12
12491	8751	12
1102	12059	12
7324	10377	8
3376	1149	12
8318	12322	12
9243	13114	12
13153	11038	8
12512	8171	8
1290	11953	1
7511	3032	12
5337	2649	8
3253	2091	12
3516	5473	12
7907	5210	8
568	1252	12
1582	657	12
3144	13190	12
9659	12216	12
10102	5910	12
12714	6270	12
2373	6824	12
8440	14424	2
3752	7527	12
6480	3605	12
933	13190	12
12399	7979	12
10344	9348	3
4993	8174	3
3390	9877	12
5007	1424	12
4998	5375	3
11691	8878	12
12323	511	12
11380	14704	12
3299	4843	12
11864	8444	3
6140	8320	12
13989	161	8
10011	12105	12
6293	9780	12
13113	2943	12
10282	10675	12
4871	12255	8
9034	4437	12
10207	10424	12
2964	5738	12
919	10759	10
919	5013	3
5320	10377	8
10469	7797	12
4983	11690	12
3508	161	8
7624	2348	12
10383	14598	12
13041	10620	8
4626	12303	3
650	5210	8
10492	7914	8
7274	2953	3
9599	5913	12
3239	12134	12
3781	10528	12
645	1467	8
12155	3173	8
3697	6636	12
767	758	12
5942	4870	8
1440	10377	8
6140	3686	3
4237	3767	12
145	6417	12
3110	11345	12
1718	14591	8
12921	10257	12
8879	161	8
9290	12755	12
5727	4988	8
12036	5375	3
1608	13669	8
9441	7554	12
269	12230	3
14605	3748	12
10704	13767	3
13099	12640	12
6271	13792	8
9495	1032	12
11246	2361	3
10359	8962	12
728	7837	12
3186	9715	12
11413	14172	12
10700	8826	12
3787	5210	8
9447	6718	12
479	6176	12
10285	11237	3
8047	6794	12
2446	13669	8
14155	8638	12
2323	9783	12
2139	8327	12
3002	9301	12
11600	807	12
6444	4433	12
10211	2645	12
12873	4311	12
7315	4988	8
3052	9573	8
8918	2638	3
14182	1695	8
5138	8260	12
13859	371	12
10050	10250	15
2277	5294	8
9102	2278	12
566	4426	13
14535	1323	12
12242	12714	17
7461	11007	15
1236	11050	12
8150	13669	8
7829	14100	12
7301	1097	8
8051	3274	12
8903	7864	12
650	10194	12
13826	12509	12
9861	11575	12
13131	6705	12
11546	161	8
6411	1597	12
12929	10883	12
1405	945	8
13196	11278	8
2657	2844	8
12365	9643	12
6810	1695	8
5559	11735	12
14275	4158	10
13569	8444	12
6863	980	12
7037	2302	3
2861	3337	8
4450	12873	12
3005	7953	8
7126	2550	12
7241	11313	12
6126	12296	12
14390	8596	12
12154	13383	12
2016	9574	12
9759	1146	12
13491	12485	12
11086	5175	3
8960	12623	12
11510	12952	8
12221	6423	3
12476	8128	12
10699	7683	12
11377	6726	12
2313	11564	12
14046	6691	3
10549	10260	12
2731	12426	12
2535	10377	8
4539	4988	8
3810	758	12
3731	10611	12
5941	5641	3
2512	6705	3
6799	4731	3
7887	10722	12
4136	1445	12
6982	11849	10
4793	13144	12
12989	13935	8
12011	8610	3
13304	11033	12
597	8679	12
2802	10068	12
9655	11953	1
5411	11485	10
12096	8954	12
8260	239	12
1613	4156	12
8049	1399	12
14432	2630	8
7482	1664	12
13201	10100	3
9942	11555	12
9219	8231	12
2903	1695	8
7808	11564	3
5913	2630	8
12813	7703	15
3197	6885	12
10885	1467	8
3706	11575	12
10240	3337	8
6696	12950	12
1187	13669	8
12647	2630	8
406	7452	12
871	1447	12
10659	705	12
14566	1097	8
13519	13017	3
9171	1467	8
12770	2969	8
1177	7821	13
713	13935	8
12896	12712	12
355	4075	3
5348	12574	12
12155	1047	8
12575	12755	3
1118	14101	10
12044	3565	12
6079	6128	12
2403	6982	12
11801	9573	8
6399	6310	12
3962	7914	8
11950	7198	18
10721	87	12
7594	4289	8
6633	10743	12
2202	7701	3
918	5319	12
3363	13886	3
2995	10735	12
10393	6188	12
11243	3493	12
2717	8481	12
12649	2197	8
3177	3337	8
1672	4810	12
11142	11078	8
10498	12216	12
11803	7389	12
4818	5014	12
14042	7914	8
4789	7947	8
2139	12665	12
6846	10377	8
8918	13165	12
7827	6705	12
6514	1047	8
941	6579	12
3311	13012	12
14619	11891	12
10254	4292	12
13428	9546	6
1194	10377	8
9005	4594	12
4575	4771	12
3233	1047	8
7922	12234	12
14361	14620	12
14288	6705	12
13913	5603	12
10328	1431	12
12363	14294	12
2843	11907	12
3995	5011	12
269	12218	12
933	6322	12
12929	2418	3
13671	4591	0
13209	1692	3
12465	10001	12
12150	7630	12
13892	4939	8
12145	13836	12
5201	8558	12
8552	9479	14
4412	8751	12
7183	7641	8
11549	3758	12
8191	12218	12
7928	13298	12
12935	6327	12
14294	7962	10
942	12747	12
13919	12671	8
11093	14076	8
13118	13361	12
1270	3337	8
4983	8483	12
8552	13915	12
14367	945	8
9335	5682	12
5726	12476	12
708	1493	15
4193	11131	2
5172	12840	12
8678	7218	3
5770	7914	8
3270	2891	12
2335	7757	8
5981	9693	12
3129	1960	3
3083	12426	12
2608	7019	12
10773	7839	12
